PARTIDO_POLITICO,TEMAS,MES,TRIMESTRE
Partido Republicano de Chile,"['salud', 'educación']",March,1
Partido Republicano de Chile,otros,March,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,['salud'],January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,['salud'],January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Partido Republicano de Chile,otros,January,1
Federación Regionalista Verde Social,otros,June,2
Federación Regionalista Verde Social,otros,June,2
Federación Regionalista Verde Social,otros,June,2
Federación Regionalista Verde Social,otros,June,2
Federación Regionalista Verde Social,otros,June,2
Federación Regionalista Verde Social,otros,June,2
Federación Regionalista Verde Social,['transporte'],June,2
Federación Regionalista Verde Social,otros,June,2
Federación Regionalista Verde Social,['salud'],June,2
Federación Regionalista Verde Social,otros,June,2
Federación Regionalista Verde Social,otros,June,2
Federación Regionalista Verde Social,otros,May,2
Federación Regionalista Verde Social,otros,May,2
Federación Regionalista Verde Social,otros,May,2
Federación Regionalista Verde Social,otros,May,2
Federación Regionalista Verde Social,otros,May,2
Federación Regionalista Verde Social,otros,May,2
Federación Regionalista Verde Social,otros,May,2
Federación Regionalista Verde Social,otros,May,2
Federación Regionalista Verde Social,['seguridad'],May,2
Federación Regionalista Verde Social,otros,May,2
Federación Regionalista Verde Social,['salud'],May,2
Federación Regionalista Verde Social,otros,May,2
Federación Regionalista Verde Social,otros,May,2
Federación Regionalista Verde Social,otros,May,2
Federación Regionalista Verde Social,['vivienda'],May,2
Federación Regionalista Verde Social,otros,May,2
Federación Regionalista Verde Social,otros,May,2
Federación Regionalista Verde Social,otros,April,1
Federación Regionalista Verde Social,otros,April,1
Federación Regionalista Verde Social,['salud'],April,1
Federación Regionalista Verde Social,otros,April,1
Federación Regionalista Verde Social,['salud'],April,1
Federación Regionalista Verde Social,otros,April,1
Federación Regionalista Verde Social,otros,April,1
Federación Regionalista Verde Social,['pensión'],April,1
Federación Regionalista Verde Social,"['transporte', 'educación']",April,1
Federación Regionalista Verde Social,['economía'],April,1
Federación Regionalista Verde Social,['salud'],April,1
Federación Regionalista Verde Social,otros,April,1
Federación Regionalista Verde Social,otros,April,1
Federación Regionalista Verde Social,otros,April,1
Federación Regionalista Verde Social,otros,April,1
Federación Regionalista Verde Social,otros,April,1
Federación Regionalista Verde Social,['educación'],April,1
Federación Regionalista Verde Social,otros,April,1
Federación Regionalista Verde Social,['combustibles'],April,1
Federación Regionalista Verde Social,['seguridad'],March,1
Federación Regionalista Verde Social,otros,March,1
Federación Regionalista Verde Social,"['salud', 'seguridad']",March,1
Federación Regionalista Verde Social,['seguridad'],March,1
Federación Regionalista Verde Social,"['economía', 'seguridad']",March,1
Federación Regionalista Verde Social,['seguridad'],March,1
Federación Regionalista Verde Social,otros,March,1
Federación Regionalista Verde Social,otros,March,1
Federación Regionalista Verde Social,otros,March,1
Federación Regionalista Verde Social,['transporte'],March,1
Federación Regionalista Verde Social,['educación'],March,1
Federación Regionalista Verde Social,otros,March,1
Federación Regionalista Verde Social,otros,March,1
Federación Regionalista Verde Social,['seguridad'],March,1
Federación Regionalista Verde Social,otros,March,1
Federación Regionalista Verde Social,"['economía', 'seguridad']",March,1
Federación Regionalista Verde Social,"['vivienda', 'salud', 'inflación', 'economía']",March,1
Federación Regionalista Verde Social,['transporte'],March,1
Federación Regionalista Verde Social,otros,March,1
Federación Regionalista Verde Social,['seguridad'],February,1
Federación Regionalista Verde Social,['seguridad'],January,1
Federación Regionalista Verde Social,otros,January,1
Federación Regionalista Verde Social,otros,January,1
Federación Regionalista Verde Social,otros,January,1
Federación Regionalista Verde Social,"['transporte', 'seguridad']",January,1
Federación Regionalista Verde Social,otros,January,1
Federación Regionalista Verde Social,otros,January,1
Federación Regionalista Verde Social,otros,January,1
Federación Regionalista Verde Social,otros,January,1
Federación Regionalista Verde Social,['seguridad'],January,1
Federación Regionalista Verde Social,otros,January,1
Federación Regionalista Verde Social,otros,January,1
Federación Regionalista Verde Social,otros,January,1
Federación Regionalista Verde Social,otros,January,1
Federación Regionalista Verde Social,otros,January,1
Federación Regionalista Verde Social,otros,January,1
Federación Regionalista Verde Social,otros,January,1
Federación Regionalista Verde Social,otros,January,1
Federación Regionalista Verde Social,['economía'],January,1
Federación Regionalista Verde Social,otros,January,1
Federación Regionalista Verde Social,otros,January,1
Federación Regionalista Verde Social,otros,January,1
Federación Regionalista Verde Social,"['transporte', 'combustibles']",January,1
Federación Regionalista Verde Social,otros,January,1
Federación Regionalista Verde Social,otros,January,1
Federación Regionalista Verde Social,otros,January,1
Federación Regionalista Verde Social,otros,January,1
Federación Regionalista Verde Social,otros,January,1
Federación Regionalista Verde Social,"['transporte', 'combustibles', 'inflación']",January,1
Partido Social Cristiano,otros,June,2
Partido Social Cristiano,otros,June,2
Partido Social Cristiano,['seguridad'],June,2
Partido Social Cristiano,otros,June,2
Partido Social Cristiano,['salud'],June,2
Partido Social Cristiano,['salud'],June,2
Partido Social Cristiano,['educación'],June,2
Partido Social Cristiano,"['salud', 'seguridad']",June,2
Partido Social Cristiano,otros,June,2
Partido Social Cristiano,['educación'],June,2
Partido Social Cristiano,otros,May,2
Partido Social Cristiano,otros,May,2
Partido Social Cristiano,['educación'],May,2
Partido Social Cristiano,otros,May,2
Partido Social Cristiano,['seguridad'],May,2
Partido Social Cristiano,"['seguridad', 'crímenes']",May,2
Partido Social Cristiano,otros,May,2
Partido Social Cristiano,otros,May,2
Partido Social Cristiano,['vivienda'],May,2
Partido Social Cristiano,otros,May,2
Partido Social Cristiano,otros,May,2
Partido Social Cristiano,otros,April,1
Partido Social Cristiano,['educación'],April,1
Partido Social Cristiano,['educación'],April,1
Partido Social Cristiano,['educación'],April,1
Partido Social Cristiano,['crímenes'],April,1
Partido Social Cristiano,['seguridad'],April,1
Partido Social Cristiano,['seguridad'],April,1
Partido Social Cristiano,"['vivienda', 'salud', 'seguridad']",April,1
Partido Social Cristiano,otros,April,1
Partido Social Cristiano,['seguridad'],April,1
Partido Social Cristiano,['seguridad'],March,1
Partido Social Cristiano,['seguridad'],March,1
Partido Social Cristiano,otros,March,1
Partido Social Cristiano,otros,March,1
Partido Social Cristiano,otros,March,1
Partido Social Cristiano,otros,March,1
Partido Social Cristiano,['seguridad'],March,1
Partido Social Cristiano,otros,March,1
Partido Social Cristiano,otros,March,1
Partido Social Cristiano,otros,March,1
Partido Social Cristiano,['seguridad'],March,1
Partido Social Cristiano,otros,March,1
Partido Social Cristiano,"['vivienda', 'salud']",March,1
Partido Social Cristiano,['seguridad'],January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,['seguridad'],January,1
Partido Social Cristiano,['seguridad'],January,1
Partido Social Cristiano,['seguridad'],January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,"['economía', 'educación', 'seguridad']",January,1
Partido Social Cristiano,"['salud', 'seguridad']",January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,['educación'],January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
Partido Social Cristiano,otros,January,1
,otros,June,2
,['salud'],June,2
,otros,June,2
,otros,June,2
,['transporte'],June,2
,otros,June,2
,['transporte'],June,2
,otros,June,2
,otros,June,2
,otros,June,2
,otros,June,2
,otros,June,2
,otros,June,2
,otros,June,2
,otros,June,2
,otros,June,2
,otros,June,2
,otros,May,2
,"['transporte', 'seguridad']",May,2
,otros,May,2
,['educación'],May,2
,['salud'],May,2
,otros,May,2
,otros,May,2
,['salud'],May,2
,otros,May,2
,"['salud', 'educación', 'seguridad']",May,2
,"['transporte', 'salud', 'educación']",May,2
,otros,May,2
,otros,May,2
,"['transporte', 'seguridad']",May,2
,otros,April,1
,otros,April,1
,otros,April,1
,['combustibles'],April,1
,['seguridad'],April,1
,otros,April,1
,otros,April,1
,otros,April,1
,otros,April,1
,otros,April,1
,otros,April,1
,"['salud', 'economía']",April,1
,otros,April,1
,['seguridad'],April,1
,['seguridad'],April,1
,otros,April,1
,otros,April,1
,otros,April,1
,otros,April,1
,['vivienda'],April,1
,otros,April,1
,otros,April,1
,['economía'],April,1
,['seguridad'],March,1
,otros,March,1
,['salud'],March,1
,['salud'],March,1
,otros,March,1
,['salud'],March,1
,"['salud', 'educación', 'seguridad']",March,1
,otros,March,1
,['educación'],March,1
,['educación'],March,1
,otros,March,1
,otros,March,1
,otros,March,1
,['educación'],March,1
,otros,March,1
,"['vivienda', 'transporte', 'salud', 'educación', 'seguridad']",March,1
,otros,March,1
,"['transporte', 'salud', 'educación', 'seguridad']",March,1
,"['vivienda', 'salud', 'educación', 'seguridad']",March,1
,"['transporte', 'salud', 'educación']",March,1
,['salud'],March,1
,otros,March,1
,otros,March,1
,otros,March,1
,['educación'],March,1
,['salud'],March,1
,otros,March,1
,otros,March,1
,['seguridad'],March,1
,['salud'],March,1
,otros,March,1
,otros,March,1
,otros,March,1
,otros,March,1
,otros,March,1
,['vivienda'],March,1
,"['salud', 'educación']",March,1
,otros,March,1
,otros,March,1
,otros,February,1
,otros,January,1
,otros,January,1
,otros,January,1
,otros,January,1
,otros,January,1
,otros,January,1
,otros,January,1
,otros,January,1
,otros,January,1
,otros,January,1
,otros,January,1
,otros,January,1
,otros,January,1
,otros,January,1
,otros,January,1
,['seguridad'],January,1
,otros,January,1
,['salud'],January,1
,['salud'],January,1
,['salud'],January,1
,"['educación', 'seguridad']",January,1
,"['educación', 'seguridad']",January,1
,['educación'],January,1
,otros,January,1
,['educación'],January,1
,['seguridad'],January,1
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,['economía'],June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,otros,June,2
Partido Frente Amplio,otros,May,2
Partido Frente Amplio,otros,May,2
Partido Frente Amplio,['salud'],May,2
Partido Frente Amplio,otros,May,2
Partido Frente Amplio,"['economía', 'seguridad']",May,2
Partido Frente Amplio,otros,May,2
Partido Frente Amplio,"['salud', 'elecciones']",May,2
Partido Frente Amplio,otros,May,2
Partido Frente Amplio,['vivienda'],May,2
Partido Frente Amplio,"['salud', 'seguridad']",May,2
Partido Frente Amplio,['seguridad'],May,2
Partido Frente Amplio,otros,May,2
Partido Frente Amplio,['educación'],May,2
Partido Frente Amplio,otros,May,2
Partido Frente Amplio,otros,May,2
Partido Frente Amplio,['vivienda'],May,2
Partido Frente Amplio,['seguridad'],May,2
Partido Frente Amplio,['seguridad'],May,2
Partido Frente Amplio,"['salud', 'seguridad']",May,2
Partido Frente Amplio,otros,May,2
Partido Frente Amplio,['seguridad'],May,2
Partido Frente Amplio,otros,May,2
Partido Frente Amplio,otros,April,1
Partido Frente Amplio,otros,April,1
Partido Frente Amplio,['vivienda'],April,1
Partido Frente Amplio,otros,April,1
Partido Frente Amplio,['salud'],April,1
Partido Frente Amplio,otros,April,1
Partido Frente Amplio,otros,April,1
Partido Frente Amplio,otros,April,1
Partido Frente Amplio,['seguridad'],April,1
Partido Frente Amplio,['combustibles'],April,1
Partido Frente Amplio,['salud'],April,1
Partido Frente Amplio,['seguridad'],April,1
Partido Frente Amplio,otros,April,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,['seguridad'],March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,['educación'],March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,['vivienda'],March,1
Partido Frente Amplio,['salud'],March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,['educación'],March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,['economía'],March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,['seguridad'],March,1
Partido Frente Amplio,['salud'],March,1
Partido Frente Amplio,"['salud', 'educación']",March,1
Partido Frente Amplio,['seguridad'],March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,otros,March,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,otros,January,1
Partido Frente Amplio,otros,January,1
